action_type,role,ability_code,samples,log_coefficient,multiplier
MELEE_ATTACK,target,purge,73,0.087636946,1.091591743
MELEE_ATTACK,target,pyromancer,205,0.054114857,1.055605839
MELEE_ATTACK,target,rageagainsttheliving,25,-0.024928897,0.975379262
MELEE_ATTACK,target,rageoftheforest,41,0.002844978,1.002849029
MELEE_ATTACK,target,ragingblood,457,-0.500000000,0.606530660
MELEE_ATTACK,target,rangedretaliation,27,0.002335438,1.002338167
MELEE_ATTACK,target,rangepenalty,145,0.067695315,1.070039234
MELEE_ATTACK,target,raptureinagony,30,-0.064552932,0.937486490
MELEE_ATTACK,target,rebirth50,23,-0.029421777,0.971006830
MELEE_ATTACK,target,regeneration,90,0.050757434,1.052067666
MELEE_ATTACK,target,resistanttocurses,47,-0.013183535,0.986902988
MELEE_ATTACK,target,resurrection,34,0.013677099,1.013771059
MELEE_ATTACK,target,retractablespikes,63,0.020155119,1.020359605
MELEE_ATTACK,target,ridercharge,80,0.007836145,1.007866928
MELEE_ATTACK,target,rushdave,58,-0.071271117,0.931209392
MELEE_ATTACK,target,sacredweapon,22,0.027438606,1.027818511
MELEE_ATTACK,target,sacrificegoblin,36,-0.012519746,0.987558300
MELEE_ATTACK,target,safeposition,65,0.065928038,1.068149849
MELEE_ATTACK,target,scarablarvae,21,-0.016367258,0.983765958
MELEE_ATTACK,target,scarablarvaeup,30,0.012424750,1.012502258
MELEE_ATTACK,target,scattershot,43,0.046013212,1.047088245
MELEE_ATTACK,target,scavenger,60,0.085943465,1.089744718
MELEE_ATTACK,target,shieldbash,671,0.085912560,1.089711040
MELEE_ATTACK,target,shielded,408,0.116113736,1.123123605
MELEE_ATTACK,target,shieldguard,46,-0.075055049,0.927692416
MELEE_ATTACK,target,shieldother,134,-0.011434907,0.988630223
MELEE_ATTACK,target,shieldwall,71,-0.103528329,0.901650480
MELEE_ATTACK,target,shootbash,141,-0.074068023,0.928608524
MELEE_ATTACK,target,shooter,3429,-0.051988020,0.949340240
MELEE_ATTACK,target,shootonly,183,-0.003532121,0.996474110
MELEE_ATTACK,target,siegewalls,21,-0.000421159,0.999578929
MELEE_ATTACK,target,six_heads,56,0.102543031,1.107984978
MELEE_ATTACK,target,slam,69,-0.032799262,0.967732801
MELEE_ATTACK,target,sorrowstrike,117,-0.004159351,0.995849288
MELEE_ATTACK,target,speedoflight,41,-0.048353393,0.952797016
MELEE_ATTACK,target,spider,119,0.058071051,1.059790292
MELEE_ATTACK,target,spirit,507,0.044326704,1.045323811
MELEE_ATTACK,target,spiritbond,24,-0.042842805,0.958061981
MELEE_ATTACK,target,spiritlink,22,-0.028193274,0.972200448
MELEE_ATTACK,target,spray,302,0.113098887,1.119742656
MELEE_ATTACK,target,statix,155,-0.008761619,0.991276652
MELEE_ATTACK,target,stealammunition,32,0.047558352,1.048707394
MELEE_ATTACK,target,stoning,102,0.110548326,1.116890323
MELEE_ATTACK,target,stormbolt,126,-0.017120640,0.983025085
MELEE_ATTACK,target,stormstrike,130,-0.020327029,0.979878172
MELEE_ATTACK,target,strikeandreturn,321,0.023048649,1.023316322
MELEE_ATTACK,target,sunsteed,26,-0.025878517,0.974453462
MELEE_ATTACK,target,swallowgoblin,122,0.020028067,1.020229975
MELEE_ATTACK,target,swiftattack,108,-0.099920005,0.904909803
MELEE_ATTACK,target,symbiosis,125,0.010758938,1.010817024
MELEE_ATTACK,target,takeroots,84,-0.095595287,0.908831757
MELEE_ATTACK,target,tasteofblood,82,0.036087349,1.036746402
MELEE_ATTACK,target,tasteofdarkness,21,-0.002666183,0.997337368
MELEE_ATTACK,target,tasteofpain,104,0.031691664,1.032199192
MELEE_ATTACK,target,taunt,34,0.053578378,1.055039680
MELEE_ATTACK,target,teleport,907,-0.037124273,0.963556384
MELEE_ATTACK,target,threehead,55,0.029893365,1.030344657
MELEE_ATTACK,target,torpor,225,0.123747145,1.131729672
MELEE_ATTACK,target,triplestrike,84,-0.098568780,0.906133366
MELEE_ATTACK,target,twistedmind,146,0.032226867,1.032751776
MELEE_ATTACK,target,undead,3169,-0.017835477,0.982322634
MELEE_ATTACK,target,undeadkiller,32,0.053274647,1.054719281
MELEE_ATTACK,target,uretalation,492,0.015202844,1.015318995
MELEE_ATTACK,target,venom,114,-0.012181685,0.987892211
MELEE_ATTACK,target,viciousstrike,60,0.011011627,1.011072479
MELEE_ATTACK,target,vigilantscout,67,0.066461169,1.068719463
MELEE_ATTACK,target,voracious,45,0.046272066,1.047359323
MELEE_ATTACK,target,vulnerabilitytoair,587,-0.081750347,0.921501986
MELEE_ATTACK,target,vulnerabilitytofire,47,0.033244472,1.033803244
MELEE_ATTACK,target,vulnerabilitytolight,1350,-0.035684147,0.964945026
MELEE_ATTACK,target,vulnerabletoshadowmagic,35,-0.066533074,0.935631970
MELEE_ATTACK,target,wailofthenetherworld,166,-0.035655643,0.964972531
MELEE_ATTACK,target,wardingarrows,41,0.025020075,1.025335704
MELEE_ATTACK,target,warfury,71,-0.014348059,0.985754384
MELEE_ATTACK,target,warmachine,50,-0.021841004,0.978395783
MELEE_ATTACK,target,waterflowsfreely,122,0.003270665,1.003276020
MELEE_ATTACK,target,waterproof25,90,0.012944459,1.013028601
MELEE_ATTACK,target,waterproof50,616,-0.041006806,0.959822598
MELEE_ATTACK,target,wavesofrenewal,68,-0.007908712,0.992122480
MELEE_ATTACK,target,weakeningstrike,227,-0.205229109,0.814460695
MELEE_ATTACK,target,webbingspears,160,-0.019300306,0.980884752
MELEE_ATTACK,target,whipstrike,62,0.039364092,1.040149125
MELEE_ATTACK,target,widesweep,52,0.037802800,1.038526415
RANGED_ATTACK,actor,alive,6648,-0.010094555,0.989956224
RANGED_ATTACK,actor,amphibian,194,-0.028594692,0.971810267
RANGED_ATTACK,actor,armorpiercing,278,-0.018676121,0.981497197
RANGED_ATTACK,actor,armoured,66,0.024233188,1.024529198
RANGED_ATTACK,actor,auraoffirevul,41,0.061298705,1.063216455
RANGED_ATTACK,actor,balefulgaze,175,-0.020583139,0.979627248
RANGED_ATTACK,actor,big,908,-0.035614878,0.965011870
RANGED_ATTACK,actor,bloodlust,542,0.136965644,1.146788749
RANGED_ATTACK,actor,bravery,208,-0.095274194,0.909123624
RANGED_ATTACK,actor,burningfootsteps,20,-0.087829097,0.915917397
RANGED_ATTACK,actor,burningrage,30,0.006252687,1.006272275
RANGED_ATTACK,actor,caster,1379,-0.039313197,0.961449539
RANGED_ATTACK,actor,channeling,81,0.037576580,1.038291507
RANGED_ATTACK,actor,cripplingtraps,184,-0.010892835,0.989166277
RANGED_ATTACK,actor,cripplingwound,126,0.095297842,1.099986429
RANGED_ATTACK,actor,crossfire,138,0.014139852,1.014240292
RANGED_ATTACK,actor,dampenmagic,24,0.056202710,1.057812091
RANGED_ATTACK,actor,deathcloud,147,0.034725568,1.035335541
RANGED_ATTACK,actor,demonic,38,-0.095261391,0.909135264
RANGED_ATTACK,actor,demoniclineage,214,-0.004640148,0.995370601
RANGED_ATTACK,actor,doubleshoot,460,-0.037231186,0.963453373
RANGED_ATTACK,actor,doublestrike,284,0.019232125,1.019418253
RANGED_ATTACK,actor,dualforms,175,-0.020583139,0.979627248
RANGED_ATTACK,actor,eclipse,53,-0.034663262,0.965930627
RANGED_ATTACK,actor,elemental,237,-0.053900887,0.947526014
RANGED_ATTACK,actor,enraged,85,0.025982410,1.026322896
RANGED_ATTACK,actor,eyesofthemedusa,56,-0.008709008,0.991328805
RANGED_ATTACK,actor,fireproof25,81,-0.037716430,0.962985976
RANGED_ATTACK,actor,fireproof50,21,-0.082497767,0.920813494
RANGED_ATTACK,actor,fireprskin,300,0.021569463,1.021803766
RANGED_ATTACK,actor,fireshield,229,-0.022660529,0.977594292
RANGED_ATTACK,actor,flyer,164,-0.014124334,0.985974947
RANGED_ATTACK,actor,forcearrow,885,0.065510336,1.067703774
RANGED_ATTACK,actor,frozencaress,62,0.010594704,1.010651027
RANGED_ATTACK,actor,frozentouch,42,-0.021541033,0.978689318
RANGED_ATTACK,actor,giantkiller,376,-0.176100783,0.838533469
RANGED_ATTACK,actor,harpoonstrike,54,0.030330703,1.030795365
RANGED_ATTACK,actor,hidden,539,-0.043643571,0.957295104
RANGED_ATTACK,actor,hollowbones,364,-0.023060432,0.977203427
RANGED_ATTACK,actor,ifire,408,0.052778027,1.054195617
RANGED_ATTACK,actor,ignoredefence20,478,-0.023845553,0.976436506
RANGED_ATTACK,actor,ignoredefence30,102,0.044529458,1.045535776
RANGED_ATTACK,actor,imind,52,0.051116075,1.052445049
RANGED_ATTACK,actor,impervioustopain,30,0.006252687,1.006272275
RANGED_ATTACK,actor,mag,647,0.054844948,1.056376809
RANGED_ATTACK,actor,magicattack,28,0.032492238,1.033025874
RANGED_ATTACK,actor,magicmine,61,0.062317960,1.064300696
RANGED_ATTACK,actor,magicproof50,33,0.201727147,1.223514123
RANGED_ATTACK,actor,manafeed,349,-0.047316428,0.953785546
RANGED_ATTACK,actor,manaleech,149,0.025800496,1.026136210
RANGED_ATTACK,actor,maneuver,282,0.023763348,1.024047946
RANGED_ATTACK,actor,markoffire,162,0.018106294,1.018271207
RANGED_ATTACK,actor,mechanical,349,0.057517687,1.059204005
RANGED_ATTACK,actor,mightyslam,30,0.006252687,1.006272275
RANGED_ATTACK,actor,mobileshooter,73,0.013174837,1.013262008
RANGED_ATTACK,actor,nopenalty,1123,-0.082783593,0.920550339
RANGED_ATTACK,actor,norangepenalty,2167,-0.021364122,0.978862474
RANGED_ATTACK,actor,noretalation,29,0.047761813,1.048920786
RANGED_ATTACK,actor,noselfret,346,0.047746036,1.048904237
RANGED_ATTACK,actor,piercingbolt,166,0.036538775,1.037214521
RANGED_ATTACK,actor,pirate,466,0.055856421,1.057445846
RANGED_ATTACK,actor,pleasureinpain,80,0.003123983,1.003128867
RANGED_ATTACK,actor,poisonattack,28,0.008442830,1.008478571
RANGED_ATTACK,actor,powerfulrecoil,31,-0.023917868,0.976365898
RANGED_ATTACK,actor,preciseshot,111,-0.053308693,0.948087300
RANGED_ATTACK,actor,proliferation,86,0.036028069,1.036684945
RANGED_ATTACK,actor,purge,116,0.020615093,1.020829051
RANGED_ATTACK,actor,pyromancer,45,-0.147951150,0.862473246
RANGED_ATTACK,actor,ragingblood,157,0.107065838,1.113007531
RANGED_ATTACK,actor,raptureinagony,71,-0.007355015,0.992671966
RANGED_ATTACK,actor,shielded,27,-0.078289238,0.924696931
RANGED_ATTACK,actor,shootbash,280,0.021297022,1.021525422
RANGED_ATTACK,actor,shooter,8326,-0.021962974,0.978276456
RANGED_ATTACK,actor,shootonly,346,0.047746036,1.048904237
RANGED_ATTACK,actor,siegewalls,149,0.050220287,1.051502703
RANGED_ATTACK,actor,sorcererslayer,25,0.032956250,1.033505323
RANGED_ATTACK,actor,spirit,175,-0.020583139,0.979627248
RANGED_ATTACK,actor,twistedmind,23,-0.001364888,0.998636043
RANGED_ATTACK,actor,undead,1258,0.013109210,1.013195513
RANGED_ATTACK,actor,venom,21,-0.056883841,0.944703798
RANGED_ATTACK,actor,viciousstrike,91,-0.033050919,0.967489295
RANGED_ATTACK,actor,vigilantscout,143,-0.001396044,0.998604930
RANGED_ATTACK,actor,vulnerabilitytoair,194,-0.028594692,0.971810267
RANGED_ATTACK,actor,vulnerabilitytolight,839,-0.022074108,0.978167743
RANGED_ATTACK,actor,wardingarrows,712,0.008106120,1.008139064
RANGED_ATTACK,actor,waterproof50,194,-0.028594692,0.971810267
RANGED_ATTACK,actor,wavesofrenewal,90,-0.017648364,0.982506457
RANGED_ATTACK,actor,webbingspears,149,0.005038522,1.005051237
RANGED_ATTACK,actor,whipstrike,188,0.048477101,1.049671336
RANGED_ATTACK,target,agilesteed,41,-0.002881381,0.997122766
RANGED_ATTACK,target,alive,6030,-0.011185963,0.988876368
RANGED_ATTACK,target,amphibian,280,-0.050365210,0.950882089
RANGED_ATTACK,target,armordamage20,27,-0.053585271,0.947825116
RANGED_ATTACK,target,armorpiercing,117,-0.113943701,0.892308191
RANGED_ATTACK,target,armoured,136,0.085171395,1.088903683
RANGED_ATTACK,target,assault,110,-0.089610628,0.914287114
RANGED_ATTACK,target,attentive,30,0.014940923,1.015053097
RANGED_ATTACK,target,balefulgaze,110,-0.017469642,0.982682067
RANGED_ATTACK,target,battledive,39,-0.031272568,0.969211361
RANGED_ATTACK,target,battlefrenzy,20,-0.115958398,0.890512270
RANGED_ATTACK,target,battlethirst,32,0.091314019,1.095612994
RANGED_ATTACK,target,big,2685,0.033531720,1.034100245
RANGED_ATTACK,target,bindshot,32,0.041762004,1.042646304
RANGED_ATTACK,target,bladeofhatred,24,0.020543532,1.020756003
RANGED_ATTACK,target,blindedbyrage,24,0.020543532,1.020756003
RANGED_ATTACK,target,blinding_attack,37,-0.013726060,0.986367713
RANGED_ATTACK,target,bloodfrenzy,36,0.057986478,1.059700666
RANGED_ATTACK,target,bloodlust,383,0.053431644,1.054884881
RANGED_ATTACK,target,bravery,91,0.068051380,1.070420305
RANGED_ATTACK,target,brittle,48,0.016582617,1.016720871
RANGED_ATTACK,target,burningfootsteps,38,-0.010060310,0.989990126
RANGED_ATTACK,target,burstofenergy,34,-0.012797158,0.987284378
RANGED_ATTACK,target,carrier,31,0.036929649,1.037620021
RANGED_ATTACK,target,caster,860,-0.014566922,0.985538663
RANGED_ATTACK,target,challenge,31,-0.015772961,0.984350781
RANGED_ATTACK,target,chameleon,28,-0.055320386,0.946181956
RANGED_ATTACK,target,childofthelight,42,-0.038032503,0.962681651
RANGED_ATTACK,target,cleansinglight,22,-0.036703558,0.963961852
RANGED_ATTACK,target,cleave,233,-0.500000000,0.606530660
RANGED_ATTACK,target,confusionstrike,38,-0.053924715,0.947503437
RANGED_ATTACK,target,cowardice,23,-0.010304994,0.989747921
RANGED_ATTACK,target,crashingleap,20,-0.013359723,0.986729122
RANGED_ATTACK,target,cripplingtraps,92,0.041929732,1.042821199
RANGED_ATTACK,target,cripplingwound,186,-0.002957895,0.997046475
RANGED_ATTACK,target,crossfire,74,0.017386462,1.017538487
RANGED_ATTACK,target,crushblow,67,0.031384632,1.031882322
RANGED_ATTACK,target,cursingattack,102,-0.012954311,0.987129235
RANGED_ATTACK,target,dancecombo,35,0.044509093,1.045514484
RANGED_ATTACK,target,deathattack,43,0.002199155,1.002201575
RANGED_ATTACK,target,deathcloud,196,-0.133213704,0.875278022
RANGED_ATTACK,target,deathstare,40,-0.039409724,0.961356738
RANGED_ATTACK,target,deathwail,28,-0.003249314,0.996755960
RANGED_ATTACK,target,defiledcreature,44,-0.020190377,0.980012083
RANGED_ATTACK,target,demon_resurrection,21,0.001875151,1.001876910
RANGED_ATTACK,target,demonic,244,0.108226941,1.114300597
RANGED_ATTACK,target,demoniclineage,185,-0.145023107,0.865002305
RANGED_ATTACK,target,doubleshoot,67,0.026902175,1.027267305
RANGED_ATTACK,target,doublestrike,163,-0.284578255,0.752331480
RANGED_ATTACK,target,dragoncurse,21,0.054801322,1.056330724
RANGED_ATTACK,target,dualforms,110,-0.017469642,0.982682067
RANGED_ATTACK,target,eaterofdarkness,30,0.022857341,1.023120572
RANGED_ATTACK,target,eateroflight,36,0.027453905,1.027834236
RANGED_ATTACK,target,eclipse,60,0.019532799,1.019724812
RANGED_ATTACK,target,elemental,262,0.071322000,1.073926975
RANGED_ATTACK,target,endurance,65,0.026662623,1.027021251
RANGED_ATTACK,target,energychannel,26,0.015982933,1.016111343
RANGED_ATTACK,target,enraged,677,0.097967925,1.102927408
RANGED_ATTACK,target,entrenchment,24,-0.004482792,0.995527241
RANGED_ATTACK,target,entroots,94,0.042681307,1.043605252
RANGED_ATTACK,target,eyeofgluttony,21,-0.032608803,0.967917131
RANGED_ATTACK,target,eyesofthemedusa,21,-0.032153823,0.968357615
RANGED_ATTACK,target,fearattack,97,-0.155727025,0.855792768
RANGED_ATTACK,target,ferociouswound,127,0.059523413,1.061330610
RANGED_ATTACK,target,festeringaura,91,0.073641331,1.076420658
RANGED_ATTACK,target,fire_breath,32,0.041956866,1.042849496
RANGED_ATTACK,target,fireproof25,196,-0.053433199,0.947969265
RANGED_ATTACK,target,fireproof50,45,0.025523753,1.025852273
RANGED_ATTACK,target,fireprskin,285,-0.028780835,0.971629388
RANGED_ATTACK,target,fireshield,27,0.036422736,1.037094171
RANGED_ATTACK,target,firewallshooter,22,0.069780318,1.072272597
RANGED_ATTACK,target,firstshot,21,-0.010553295,0.989502195
RANGED_ATTACK,target,flyer,1442,0.010823937,1.010882727
RANGED_ATTACK,target,forcearrow,61,0.078219814,1.081360330
RANGED_ATTACK,target,frightful_aura,74,0.092240105,1.096628096
RANGED_ATTACK,target,frozencaress,23,-0.017243424,0.982904393
RANGED_ATTACK,target,frozentouch,36,0.011854895,1.011925443
RANGED_ATTACK,target,giantkiller,124,-0.046525105,0.954540597
RANGED_ATTACK,target,goblinthrower,69,0.035239704,1.035867981
RANGED_ATTACK,target,hailstormaura,27,-0.006012651,0.994005388
RANGED_ATTACK,target,harmtouch,38,-0.097891146,0.906747602
RANGED_ATTACK,target,hatefulretaliation,24,0.020543532,1.020756003
RANGED_ATTACK,target,heavystep,26,-0.014750248,0.985358004
RANGED_ATTACK,target,hexingattack,82,-0.131693397,0.876609725
RANGED_ATTACK,target,hidden,511,-0.026085561,0.974251728
RANGED_ATTACK,target,hollowbones,344,-0.018603826,0.981568157
RANGED_ATTACK,target,iblind,86,-0.039011739,0.961739419
RANGED_ATTACK,target,icedbreath,26,0.018837650,1.019016197
RANGED_ATTACK,target,icold,90,0.058123225,1.059845587
RANGED_ATTACK,target,iearth,100,0.036878477,1.037566925
RANGED_ATTACK,target,ifire,182,-0.004485642,0.995524404
RANGED_ATTACK,target,ignoredefence10,20,-0.072285987,0.930264814
RANGED_ATTACK,target,ignoredefence15,27,0.060536533,1.062406409
RANGED_ATTACK,target,ignoredefence20,179,0.005825673,1.005842675
RANGED_ATTACK,target,ignoredefence25,44,-0.020190377,0.980012083
RANGED_ATTACK,target,ignoredefence30,87,0.082786975,1.086310373
RANGED_ATTACK,target,ignoredefence40,33,0.011573595,1.011640828
RANGED_ATTACK,target,ilighting,100,-0.009156392,0.990885400
RANGED_ATTACK,target,imind,81,0.145251118,1.156329909
RANGED_ATTACK,target,immaterial,108,0.033834436,1.034413331
RANGED_ATTACK,target,immunetoweakness,73,-0.010506674,0.989548329
RANGED_ATTACK,target,immunity,21,0.049877758,1.051142595
RANGED_ATTACK,target,impervioustopain,38,-0.030388242,0.970068839
RANGED_ATTACK,target,incorporeal,65,0.001464726,1.001465800
RANGED_ATTACK,target,invisibility,31,-0.042547021,0.958345402
RANGED_ATTACK,target,islow,65,0.023826429,1.024112546
RANGED_ATTACK,target,jousting,38,0.045817131,1.046882951
RANGED_ATTACK,target,leap,26,-0.021614956,0.978616973
RANGED_ATTACK,target,lifedrain,180,-0.143765980,0.866090407
RANGED_ATTACK,target,liquidflamebreath,23,-0.039076272,0.961677357
RANGED_ATTACK,target,lizardbite,54,0.117502949,1.124684946
RANGED_ATTACK,target,lshield,141,-0.044252831,0.956712040
RANGED_ATTACK,target,mag,370,0.020122080,1.020325894
RANGED_ATTACK,target,magicattack,37,0.056193183,1.057802014
RANGED_ATTACK,target,magicproof25,79,-0.053115837,0.948270162
RANGED_ATTACK,target,magicproof50,222,-0.010479256,0.989575460
RANGED_ATTACK,target,manadrain,35,0.016689711,1.016829762
RANGED_ATTACK,target,manaleech,64,0.016024958,1.016154046
RANGED_ATTACK,target,maneuver,115,-0.066222660,0.935922449
RANGED_ATTACK,target,maniaclaughter,25,-0.000750585,0.999249697
RANGED_ATTACK,target,markoffire,91,0.027698181,1.028085342
RANGED_ATTACK,target,mechanical,111,-0.077919008,0.925039344
RANGED_ATTACK,target,menacinglook,30,0.024128693,1.024422146
RANGED_ATTACK,target,mightyslam,77,-0.045658318,0.955368339
RANGED_ATTACK,target,mobileshooter,24,-0.013881276,0.986214625
RANGED_ATTACK,target,moraler,27,0.003778786,1.003785935
RANGED_ATTACK,target,nonshiftable,20,0.016874136,1.017017308
RANGED_ATTACK,target,nopenalty,505,0.076846048,1.079875814
RANGED_ATTACK,target,norangepenalty,668,0.047834362,1.048996887
RANGED_ATTACK,target,noretalation,675,-0.030342493,0.970113220
RANGED_ATTACK,target,noselfret,86,-0.147927549,0.862493601
RANGED_ATTACK,target,organicarmor,63,-0.224380548,0.799011014
RANGED_ATTACK,target,packboss,41,-0.011557826,0.988508709
RANGED_ATTACK,target,packhunter,34,0.034414693,1.035013731
RANGED_ATTACK,target,packpower,110,0.033230919,1.033789233
RANGED_ATTACK,target,packraid,110,0.033230919,1.033789233
RANGED_ATTACK,target,paralyzing,24,0.024852709,1.025164112
RANGED_ATTACK,target,patience,24,0.059626063,1.061439561
RANGED_ATTACK,target,pawstrike,55,0.047948151,1.049116258
RANGED_ATTACK,target,piercingbolt,93,0.027943560,1.028337643
RANGED_ATTACK,target,pirate,707,-0.407993449,0.664983235
RANGED_ATTACK,target,pleasureinpain,51,-0.031965818,0.968539688
RANGED_ATTACK,target,poisonattack,94,0.041963315,1.042856221
RANGED_ATTACK,target,portal,54,-0.035075363,0.965532648
RANGED_ATTACK,target,powerfulrecoil,33,0.107497037,1.113487562
RANGED_ATTACK,target,powerstrike,40,0.030014035,1.030468996
RANGED_ATTACK,target,preciseshot,76,-0.073062755,0.929542494
RANGED_ATTACK,target,proliferation,30,0.026520007,1.026874792
RANGED_ATTACK,target,purge,34,-0.026848934,0.973508295
RANGED_ATTACK,target,pyromancer,73,0.022866861,1.023130312
RANGED_ATTACK,target,ragingblood,222,-0.393448668,0.674725952
RANGED_ATTACK,target,rangedretaliation,24,0.026203598,1.026549931
RANGED_ATTACK,target,rangepenalty,82,0.035270093,1.035899460
RANGED_ATTACK,target,raptureinagony,48,-0.056119812,0.945425856
RANGED_ATTACK,target,regeneration,44,-0.001191115,0.998809594
RANGED_ATTACK,target,resistanttocurses,21,-0.006002108,0.994015868
RANGED_ATTACK,target,ridercharge,29,0.008336291,1.008371135
RANGED_ATTACK,target,rushdave,20,-0.115958398,0.890512270
RANGED_ATTACK,target,safeposition,50,0.023313468,1.023587351
RANGED_ATTACK,target,scattershot,85,0.128831169,1.137498063
RANGED_ATTACK,target,shadowattack,22,0.075614370,1.078546574
RANGED_ATTACK,target,shieldbash,371,0.118697433,1.126029167
RANGED_ATTACK,target,shielded,230,0.036761026,1.037445069
RANGED_ATTACK,target,shieldother,55,-0.136167626,0.872696333
RANGED_ATTACK,target,shieldwall,29,0.039263075,1.040044057
RANGED_ATTACK,target,shootbash,45,-0.016730750,0.983408432
RANGED_ATTACK,target,shooter,3285,0.017270559,1.017420557
RANGED_ATTACK,target,shootonly,86,-0.147927549,0.862493601
RANGED_ATTACK,target,six_heads,26,0.019218869,1.019404741
RANGED_ATTACK,target,slam,72,-0.115840432,0.890617326
RANGED_ATTACK,target,snakereflexes,43,0.039821828,1.040625348
RANGED_ATTACK,target,sorrowstrike,32,0.020678692,1.020893977
RANGED_ATTACK,target,speedoflight,25,-0.023832506,0.976449245
RANGED_ATTACK,target,spider,79,0.006329214,1.006349286
RANGED_ATTACK,target,spirit,222,-0.037884315,0.962824319
RANGED_ATTACK,target,spray,171,0.049142444,1.050369959
RANGED_ATTACK,target,statix,48,-0.023312979,0.976956669
RANGED_ATTACK,target,stoning,47,0.022484540,1.022739223
RANGED_ATTACK,target,stormbolt,47,0.042089760,1.042988093
RANGED_ATTACK,target,stormstrike,49,0.037494863,1.038206664
RANGED_ATTACK,target,strikeandreturn,236,0.007759765,1.007789950
RANGED_ATTACK,target,swallowgoblin,70,0.037839145,1.038564161
RANGED_ATTACK,target,swiftattack,51,-0.006240683,0.993778750
RANGED_ATTACK,target,symbiosis,75,0.018506053,1.018678351
RANGED_ATTACK,target,tasteofblood,53,-0.061606202,0.940253083
RANGED_ATTACK,target,tasteofpain,28,0.038769392,1.039530732
RANGED_ATTACK,target,teleport,348,0.018205573,1.018372304
RANGED_ATTACK,target,threehead,66,0.022644359,1.022902689
RANGED_ATTACK,target,torpor,87,0.007853217,1.007884134
RANGED_ATTACK,target,twistedmind,66,0.026887434,1.027252163
RANGED_ATTACK,target,undead,2040,-0.001447808,0.998553239
RANGED_ATTACK,target,unprotectedtarget,24,0.042385579,1.043296675
RANGED_ATTACK,target,uretalation,238,0.040611209,1.041447121
RANGED_ATTACK,target,venom,65,0.003244979,1.003250249
RANGED_ATTACK,target,viciousstrike,43,0.015931665,1.016059251
RANGED_ATTACK,target,vigilantscout,39,-0.041341429,0.959501472
RANGED_ATTACK,target,vulnerabilitytoair,280,-0.050365210,0.950882089
RANGED_ATTACK,target,vulnerabilitytofire,22,0.040450190,1.041279442
RANGED_ATTACK,target,vulnerabilitytolight,796,-0.054866396,0.946611610
RANGED_ATTACK,target,vulnerabletoshadowmagic,22,-0.036703558,0.963961852
RANGED_ATTACK,target,wailofthenetherworld,96,0.010724087,1.010781796
RANGED_ATTACK,target,wardingarrows,154,0.064239151,1.066347387
RANGED_ATTACK,target,warfury,22,-0.011906241,0.988164357
RANGED_ATTACK,target,waterflowsfreely,45,0.011469217,1.011535241
RANGED_ATTACK,target,waterproof25,36,0.027453905,1.027834236
RANGED_ATTACK,target,waterproof50,304,0.009260853,1.009303867
RANGED_ATTACK,target,wavesofrenewal,39,-0.055968673,0.945568758
RANGED_ATTACK,target,weakeningstrike,104,-0.068286320,0.933993014
RANGED_ATTACK,target,webbingspears,125,0.016727599,1.016868289
RANGED_ATTACK,target,widesweep,41,-0.011557826,0.988508709
